Campaign,Ad Group,Keyword,Criterion Type
SEM_Instructors,Brett Lantz,+brett +lantz +courses,Broad
SEM_Instructors,Brett Lantz,brett lantz learn,Exact
SEM_Instructors,Brett Lantz,brett lantz learn,Phrase
SEM_Instructors,Brett Lantz,+brett +lantz +learn,Broad
SEM_Instructors,Brett Lantz,brett lantz data science,Exact
SEM_Instructors,Brett Lantz,brett lantz data science,Phrase
SEM_Instructors,Brett Lantz,+brett +lantz +data science,Broad
SEM_Instructors,Brett Lantz,brett lantz data camp,Exact
SEM_Instructors,Brett Lantz,brett lantz data camp,Phrase
SEM_Instructors,Brett Lantz,+brett +lantz +data camp,Broad
SEM_Instructors,Brett Lantz,brett lantz datacamp,Exact
SEM_Instructors,Brett Lantz,brett lantz datacamp,Phrase
SEM_Instructors,Brett Lantz,+brett +lantz +datacamp,Broad
SEM_Instructors,Ronald Pearson,ronald pearson course,Exact
SEM_Instructors,Ronald Pearson,ronald pearson course,Phrase
SEM_Instructors,Ronald Pearson,+ronald +pearson +course,Broad
SEM_Instructors,Ronald Pearson,ronald pearson courses,Exact
SEM_Instructors,Ronald Pearson,ronald pearson courses,Phrase
SEM_Instructors,Ronald Pearson,+ronald +pearson +courses,Broad
SEM_Instructors,Ronald Pearson,ronald pearson learn,Exact
SEM_Instructors,Ronald Pearson,ronald pearson learn,Phrase
SEM_Instructors,Ronald Pearson,+ronald +pearson +learn,Broad
SEM_Instructors,Ronald Pearson,ronald pearson data science,Exact
SEM_Instructors,Ronald Pearson,ronald pearson data science,Phrase
SEM_Instructors,Ronald Pearson,+ronald +pearson +data science,Broad
SEM_Instructors,Ronald Pearson,ronald pearson data camp,Exact
SEM_Instructors,Ronald Pearson,ronald pearson data camp,Phrase
SEM_Instructors,Ronald Pearson,+ronald +pearson +data camp,Broad
SEM_Instructors,Ronald Pearson,ronald pearson datacamp,Exact
SEM_Instructors,Ronald Pearson,ronald pearson datacamp,Phrase
SEM_Instructors,Ronald Pearson,+ronald +pearson +datacamp,Broad
SEM_Instructors,Chester Ismay,chester ismay course,Exact
SEM_Instructors,Chester Ismay,chester ismay course,Phrase
SEM_Instructors,Chester Ismay,+chester +ismay +course,Broad
SEM_Instructors,Chester Ismay,chester ismay courses,Exact
SEM_Instructors,Chester Ismay,chester ismay courses,Phrase
SEM_Instructors,Chester Ismay,+chester +ismay +courses,Broad
SEM_Instructors,Chester Ismay,chester ismay learn,Exact
SEM_Instructors,Chester Ismay,chester ismay learn,Phrase
SEM_Instructors,Chester Ismay,+chester +ismay +learn,Broad
SEM_Instructors,Chester Ismay,chester ismay data science,Exact
SEM_Instructors,Chester Ismay,chester ismay data science,Phrase
SEM_Instructors,Chester Ismay,+chester +ismay +data science,Broad
SEM_Instructors,Chester Ismay,chester ismay data camp,Exact
SEM_Instructors,Chester Ismay,chester ismay data camp,Phrase
SEM_Instructors,Chester Ismay,+chester +ismay +data camp,Broad
SEM_Instructors,Chester Ismay,chester ismay datacamp,Exact
SEM_Instructors,Chester Ismay,chester ismay datacamp,Phrase
SEM_Instructors,Chester Ismay,+chester +ismay +datacamp,Broad
SEM_Instructors,Benjamin Wilson,benjamin wilson course,Exact
SEM_Instructors,Benjamin Wilson,benjamin wilson course,Phrase
SEM_Instructors,Benjamin Wilson,+benjamin +wilson +course,Broad
SEM_Instructors,Benjamin Wilson,benjamin wilson courses,Exact
SEM_Instructors,Benjamin Wilson,benjamin wilson courses,Phrase
SEM_Instructors,Benjamin Wilson,+benjamin +wilson +courses,Broad
SEM_Instructors,Benjamin Wilson,benjamin wilson learn,Exact
SEM_Instructors,Benjamin Wilson,benjamin wilson learn,Phrase
SEM_Instructors,Benjamin Wilson,+benjamin +wilson +learn,Broad
SEM_Instructors,Benjamin Wilson,benjamin wilson data science,Exact
SEM_Instructors,Benjamin Wilson,benjamin wilson data science,Phrase
SEM_Instructors,Benjamin Wilson,+benjamin +wilson +data science,Broad
SEM_Instructors,Benjamin Wilson,benjamin wilson data camp,Exact
SEM_Instructors,Benjamin Wilson,benjamin wilson data camp,Phrase
SEM_Instructors,Benjamin Wilson,+benjamin +wilson +data camp,Broad
SEM_Instructors,Benjamin Wilson,benjamin wilson datacamp,Exact
SEM_Instructors,Benjamin Wilson,benjamin wilson datacamp,Phrase
SEM_Instructors,Benjamin Wilson,+benjamin +wilson +datacamp,Broad
SEM_Instructors,Vincent Vankrunkelsven,vincent vankrunkelsven course,Exact
SEM_Instructors,Vincent Vankrunkelsven,vincent vankrunkelsven course,Phrase
SEM_Instructors,Vincent Vankrunkelsven,+vincent +vankrunkelsven +course,Broad
SEM_Instructors,Vincent Vankrunkelsven,vincent vankrunkelsven courses,Exact
SEM_Instructors,Vincent Vankrunkelsven,vincent vankrunkelsven courses,Phrase
SEM_Instructors,Vincent Vankrunkelsven,+vincent +vankrunkelsven +courses,Broad
SEM_Instructors,Vincent Vankrunkelsven,vincent vankrunkelsven learn,Exact
SEM_Instructors,Vincent Vankrunkelsven,vincent vankrunkelsven learn,Phrase
SEM_Instructors,Vincent Vankrunkelsven,+vincent +vankrunkelsven +learn,Broad
SEM_Instructors,Vincent Vankrunkelsven,vincent vankrunkelsven data science,Exact
SEM_Instructors,Vincent Vankrunkelsven,vincent vankrunkelsven data science,Phrase
SEM_Instructors,Vincent Vankrunkelsven,+vincent +vankrunkelsven +data science,Broad
SEM_Instructors,Vincent Vankrunkelsven,vincent vankrunkelsven data camp,Exact
SEM_Instructors,Vincent Vankrunkelsven,vincent vankrunkelsven data camp,Phrase
SEM_Instructors,Vincent Vankrunkelsven,+vincent +vankrunkelsven +data camp,Broad
SEM_Instructors,Vincent Vankrunkelsven,vincent vankrunkelsven datacamp,Exact
SEM_Instructors,Vincent Vankrunkelsven,vincent vankrunkelsven datacamp,Phrase
SEM_Instructors,Vincent Vankrunkelsven,+vincent +vankrunkelsven +datacamp,Broad
SEM_Instructors,Gilles Inghelbrecht,gilles inghelbrecht course,Exact
SEM_Instructors,Gilles Inghelbrecht,gilles inghelbrecht course,Phrase
SEM_Instructors,Gilles Inghelbrecht,+gilles +inghelbrecht +course,Broad
SEM_Instructors,Gilles Inghelbrecht,gilles inghelbrecht courses,Exact
SEM_Instructors,Gilles Inghelbrecht,gilles inghelbrecht courses,Phrase
SEM_Instructors,Gilles Inghelbrecht,+gilles +inghelbrecht +courses,Broad
SEM_Instructors,Gilles Inghelbrecht,gilles inghelbrecht learn,Exact
SEM_Instructors,Gilles Inghelbrecht,gilles inghelbrecht learn,Phrase
SEM_Instructors,Gilles Inghelbrecht,+gilles +inghelbrecht +learn,Broad
SEM_Instructors,Gilles Inghelbrecht,gilles inghelbrecht data science,Exact
SEM_Instructors,Gilles Inghelbrecht,gilles inghelbrecht data science,Phrase
SEM_Instructors,Gilles Inghelbrecht,+gilles +inghelbrecht +data science,Broad
SEM_Instructors,Gilles Inghelbrecht,gilles inghelbrecht data camp,Exact
SEM_Instructors,Gilles Inghelbrecht,gilles inghelbrecht data camp,Phrase
SEM_Instructors,Gilles Inghelbrecht,+gilles +inghelbrecht +data camp,Broad
SEM_Instructors,Gilles Inghelbrecht,gilles inghelbrecht datacamp,Exact
SEM_Instructors,Gilles Inghelbrecht,gilles inghelbrecht datacamp,Phrase
SEM_Instructors,Gilles Inghelbrecht,+gilles +inghelbrecht +datacamp,Broad
SEM_Instructors,Katharine Jarmul,katharine jarmul course,Exact
SEM_Instructors,Katharine Jarmul,katharine jarmul course,Phrase
SEM_Instructors,Katharine Jarmul,+katharine +jarmul +course,Broad
SEM_Instructors,Katharine Jarmul,katharine jarmul courses,Exact
SEM_Instructors,Katharine Jarmul,katharine jarmul courses,Phrase
SEM_Instructors,Katharine Jarmul,+katharine +jarmul +courses,Broad
SEM_Instructors,Katharine Jarmul,katharine jarmul learn,Exact
SEM_Instructors,Katharine Jarmul,katharine jarmul learn,Phrase
SEM_Instructors,Katharine Jarmul,+katharine +jarmul +learn,Broad
SEM_Instructors,Katharine Jarmul,katharine jarmul data science,Exact
SEM_Instructors,Katharine Jarmul,katharine jarmul data science,Phrase
SEM_Instructors,Katharine Jarmul,+katharine +jarmul +data science,Broad
SEM_Instructors,Katharine Jarmul,katharine jarmul data camp,Exact
SEM_Instructors,Katharine Jarmul,katharine jarmul data camp,Phrase
SEM_Instructors,Katharine Jarmul,+katharine +jarmul +data camp,Broad
SEM_Instructors,Katharine Jarmul,katharine jarmul datacamp,Exact
SEM_Instructors,Katharine Jarmul,katharine jarmul datacamp,Phrase
SEM_Instructors,Katharine Jarmul,+katharine +jarmul +datacamp,Broad
SEM_Instructors,Max Kuhn,max kuhn course,Exact
SEM_Instructors,Max Kuhn,max kuhn course,Phrase
SEM_Instructors,Max Kuhn,+max +kuhn +course,Broad
SEM_Instructors,Max Kuhn,max kuhn courses,Exact
SEM_Instructors,Max Kuhn,max kuhn courses,Phrase
SEM_Instructors,Max Kuhn,+max +kuhn +courses,Broad
SEM_Instructors,Max Kuhn,max kuhn learn,Exact
SEM_Instructors,Max Kuhn,max kuhn learn,Phrase
SEM_Instructors,Max Kuhn,+max +kuhn +learn,Broad
SEM_Instructors,Max Kuhn,max kuhn data science,Exact
SEM_Instructors,Max Kuhn,max kuhn data science,Phrase
SEM_Instructors,Max Kuhn,+max +kuhn +data science,Broad
SEM_Instructors,Max Kuhn,max kuhn data camp,Exact
SEM_Instructors,Max Kuhn,max kuhn data camp,Phrase
SEM_Instructors,Max Kuhn,+max +kuhn +data camp,Broad
SEM_Instructors,Max Kuhn,max kuhn datacamp,Exact
SEM_Instructors,Max Kuhn,max kuhn datacamp,Phrase
SEM_Instructors,Max Kuhn,+max +kuhn +datacamp,Broad
SEM_Instructors,Zachary Deane-Mayer,zachary deane-mayer course,Exact
SEM_Instructors,Zachary Deane-Mayer,zachary deane-mayer course,Phrase
SEM_Instructors,Zachary Deane-Mayer,+zachary +deane-mayer +course,Broad
SEM_Instructors,Zachary Deane-Mayer,zachary deane-mayer courses,Exact
SEM_Instructors,Zachary Deane-Mayer,zachary deane-mayer courses,Phrase
SEM_Instructors,Zachary Deane-Mayer,+zachary +deane-mayer +courses,Broad
SEM_Instructors,Zachary Deane-Mayer,zachary deane-mayer learn,Exact
SEM_Instructors,Zachary Deane-Mayer,zachary deane-mayer learn,Phrase
SEM_Instructors,Zachary Deane-Mayer,+zachary +deane-mayer +learn,Broad
SEM_Instructors,Zachary Deane-Mayer,zachary deane-mayer data science,Exact
SEM_Instructors,Zachary Deane-Mayer,zachary deane-mayer data science,Phrase
SEM_Instructors,Zachary Deane-Mayer,+zachary +deane-mayer +data science,Broad
SEM_Instructors,Zachary Deane-Mayer,zachary deane-mayer data camp,Exact
SEM_Instructors,Zachary Deane-Mayer,zachary deane-mayer data camp,Phrase
SEM_Instructors,Zachary Deane-Mayer,+zachary +deane-mayer +data camp,Broad
SEM_Instructors,Zachary Deane-Mayer,zachary deane-mayer datacamp,Exact
SEM_Instructors,Zachary Deane-Mayer,zachary deane-mayer datacamp,Phrase
SEM_Instructors,Zachary Deane-Mayer,+zachary +deane-mayer +datacamp,Broad
SEM_Instructors,Andrew Bray,andrew bray course,Exact
SEM_Instructors,Andrew Bray,andrew bray course,Phrase
SEM_Instructors,Andrew Bray,+andrew +bray +course,Broad
SEM_Instructors,Andrew Bray,andrew bray courses,Exact
SEM_Instructors,Andrew Bray,andrew bray courses,Phrase
SEM_Instructors,Andrew Bray,+andrew +bray +courses,Broad
SEM_Instructors,Andrew Bray,andrew bray learn,Exact
SEM_Instructors,Andrew Bray,andrew bray learn,Phrase
SEM_Instructors,Andrew Bray,+andrew +bray +learn,Broad
SEM_Instructors,Andrew Bray,andrew bray data science,Exact
SEM_Instructors,Andrew Bray,andrew bray data science,Phrase
SEM_Instructors,Andrew Bray,+andrew +bray +data science,Broad
SEM_Instructors,Andrew Bray,andrew bray data camp,Exact
SEM_Instructors,Andrew Bray,andrew bray data camp,Phrase
SEM_Instructors,Andrew Bray,+andrew +bray +data camp,Broad
SEM_Instructors,Andrew Bray,andrew bray datacamp,Exact
SEM_Instructors,Andrew Bray,andrew bray datacamp,Phrase
SEM_Instructors,Andrew Bray,+andrew +bray +datacamp,Broad
SEM_Instructors,Ted Kwartler,ted kwartler course,Exact
SEM_Instructors,Ted Kwartler,ted kwartler course,Phrase
SEM_Instructors,Ted Kwartler,+ted +kwartler +course,Broad
SEM_Instructors,Ted Kwartler,ted kwartler courses,Exact
SEM_Instructors,Ted Kwartler,ted kwartler courses,Phrase
SEM_Instructors,Ted Kwartler,+ted +kwartler +courses,Broad
SEM_Instructors,Ted Kwartler,ted kwartler learn,Exact
SEM_Instructors,Ted Kwartler,ted kwartler learn,Phrase
SEM_Instructors,Ted Kwartler,+ted +kwartler +learn,Broad
SEM_Instructors,Ted Kwartler,ted kwartler data science,Exact
SEM_Instructors,Ted Kwartler,ted kwartler data science,Phrase
SEM_Instructors,Ted Kwartler,+ted +kwartler +data science,Broad
SEM_Instructors,Ted Kwartler,ted kwartler data camp,Exact
SEM_Instructors,Ted Kwartler,ted kwartler data camp,Phrase
SEM_Instructors,Ted Kwartler,+ted +kwartler +data camp,Broad
SEM_Instructors,Ted Kwartler,ted kwartler datacamp,Exact
SEM_Instructors,Ted Kwartler,ted kwartler datacamp,Phrase
SEM_Instructors,Ted Kwartler,+ted +kwartler +datacamp,Broad
SEM_Instructors,Richie Cotton,richie cotton course,Exact
SEM_Instructors,Richie Cotton,richie cotton course,Phrase
SEM_Instructors,Richie Cotton,+richie +cotton +course,Broad
SEM_Instructors,Richie Cotton,richie cotton courses,Exact
SEM_Instructors,Richie Cotton,richie cotton courses,Phrase
SEM_Instructors,Richie Cotton,+richie +cotton +courses,Broad
SEM_Instructors,Richie Cotton,richie cotton learn,Exact
SEM_Instructors,Richie Cotton,richie cotton learn,Phrase
SEM_Instructors,Richie Cotton,+richie +cotton +learn,Broad
SEM_Instructors,Richie Cotton,richie cotton data science,Exact
SEM_Instructors,Richie Cotton,richie cotton data science,Phrase
SEM_Instructors,Richie Cotton,+richie +cotton +data science,Broad
SEM_Instructors,Richie Cotton,richie cotton data camp,Exact
SEM_Instructors,Richie Cotton,richie cotton data camp,Phrase
SEM_Instructors,Richie Cotton,+richie +cotton +data camp,Broad
SEM_Instructors,Richie Cotton,richie cotton datacamp,Exact
SEM_Instructors,Richie Cotton,richie cotton datacamp,Phrase
SEM_Instructors,Richie Cotton,+richie +cotton +datacamp,Broad
SEM_Instructors,David S. Matteson,david s. matteson course,Exact
SEM_Instructors,David S. Matteson,david s. matteson course,Phrase
SEM_Instructors,David S. Matteson,+david +s. +matteson +course,Broad
SEM_Instructors,David S. Matteson,david s. matteson courses,Exact
SEM_Instructors,David S. Matteson,david s. matteson courses,Phrase
SEM_Instructors,David S. Matteson,+david +s. +matteson +courses,Broad
SEM_Instructors,David S. Matteson,david s. matteson learn,Exact
SEM_Instructors,David S. Matteson,david s. matteson learn,Phrase
SEM_Instructors,David S. Matteson,+david +s. +matteson +learn,Broad
SEM_Instructors,David S. Matteson,david s. matteson data science,Exact
SEM_Instructors,David S. Matteson,david s. matteson data science,Phrase
SEM_Instructors,David S. Matteson,+david +s. +matteson +data science,Broad
SEM_Instructors,David S. Matteson,david s. matteson data camp,Exact
SEM_Instructors,David S. Matteson,david s. matteson data camp,Phrase
SEM_Instructors,David S. Matteson,+david +s. +matteson +data camp,Broad
SEM_Instructors,David S. Matteson,david s. matteson datacamp,Exact
SEM_Instructors,David S. Matteson,david s. matteson datacamp,Phrase
SEM_Instructors,David S. Matteson,+david +s. +matteson +datacamp,Broad
SEM_Instructors,Hank Roark,hank roark course,Exact
SEM_Instructors,Hank Roark,hank roark course,Phrase
SEM_Instructors,Hank Roark,+hank +roark +course,Broad
SEM_Instructors,Hank Roark,hank roark courses,Exact
SEM_Instructors,Hank Roark,hank roark courses,Phrase
SEM_Instructors,Hank Roark,+hank +roark +courses,Broad
SEM_Instructors,Hank Roark,hank roark learn,Exact
SEM_Instructors,Hank Roark,hank roark learn,Phrase
SEM_Instructors,Hank Roark,+hank +roark +learn,Broad
SEM_Instructors,Hank Roark,hank roark data science,Exact
SEM_Instructors,Hank Roark,hank roark data science,Phrase
SEM_Instructors,Hank Roark,+hank +roark +data science,Broad
SEM_Instructors,Hank Roark,hank roark data camp,Exact
SEM_Instructors,Hank Roark,hank roark data camp,Phrase
SEM_Instructors,Hank Roark,+hank +roark +data camp,Broad
SEM_Instructors,Hank Roark,hank roark datacamp,Exact
SEM_Instructors,Hank Roark,hank roark datacamp,Phrase
SEM_Instructors,Hank Roark,+hank +roark +datacamp,Broad
SEM_Instructors,Rob J. Hyndman,rob j. hyndman course,Exact
SEM_Instructors,Rob J. Hyndman,rob j. hyndman course,Phrase
SEM_Instructors,Rob J. Hyndman,+rob +j. +hyndman +course,Broad
SEM_Instructors,Rob J. Hyndman,rob j. hyndman courses,Exact
SEM_Instructors,Rob J. Hyndman,rob j. hyndman courses,Phrase
SEM_Instructors,Rob J. Hyndman,+rob +j. +hyndman +courses,Broad
SEM_Instructors,Rob J. Hyndman,rob j. hyndman learn,Exact
SEM_Instructors,Rob J. Hyndman,rob j. hyndman learn,Phrase
SEM_Instructors,Rob J. Hyndman,+rob +j. +hyndman +learn,Broad
SEM_Instructors,Rob J. Hyndman,rob j. hyndman data science,Exact
SEM_Instructors,Rob J. Hyndman,rob j. hyndman data science,Phrase
SEM_Instructors,Rob J. Hyndman,+rob +j. +hyndman +data science,Broad
SEM_Instructors,Rob J. Hyndman,rob j. hyndman data camp,Exact
SEM_Instructors,Rob J. Hyndman,rob j. hyndman data camp,Phrase
SEM_Instructors,Rob J. Hyndman,+rob +j. +hyndman +data camp,Broad
SEM_Instructors,Rob J. Hyndman,rob j. hyndman datacamp,Exact
SEM_Instructors,Rob J. Hyndman,rob j. hyndman datacamp,Phrase
SEM_Instructors,Rob J. Hyndman,+rob +j. +hyndman +datacamp,Broad
SEM_Instructors,Jeffrey Ryan,jeffrey ryan course,Exact
SEM_Instructors,Jeffrey Ryan,jeffrey ryan course,Phrase
SEM_Instructors,Jeffrey Ryan,+jeffrey +ryan +course,Broad
SEM_Instructors,Jeffrey Ryan,jeffrey ryan courses,Exact
SEM_Instructors,Jeffrey Ryan,jeffrey ryan courses,Phrase
SEM_Instructors,Jeffrey Ryan,+jeffrey +ryan +courses,Broad
SEM_Instructors,Jeffrey Ryan,jeffrey ryan learn,Exact
SEM_Instructors,Jeffrey Ryan,jeffrey ryan learn,Phrase
SEM_Instructors,Jeffrey Ryan,+jeffrey +ryan +learn,Broad
SEM_Instructors,Jeffrey Ryan,jeffrey ryan data science,Exact
SEM_Instructors,Jeffrey Ryan,jeffrey ryan data science,Phrase
SEM_Instructors,Jeffrey Ryan,+jeffrey +ryan +data science,Broad
SEM_Instructors,Jeffrey Ryan,jeffrey ryan data camp,Exact
SEM_Instructors,Jeffrey Ryan,jeffrey ryan data camp,Phrase
SEM_Instructors,Jeffrey Ryan,+jeffrey +ryan +data camp,Broad
SEM_Instructors,Jeffrey Ryan,jeffrey ryan datacamp,Exact
SEM_Instructors,Jeffrey Ryan,jeffrey ryan datacamp,Phrase
SEM_Instructors,Jeffrey Ryan,+jeffrey +ryan +datacamp,Broad
SEM_Instructors,Jo Hardin,jo hardin course,Exact
SEM_Instructors,Jo Hardin,jo hardin course,Phrase
SEM_Instructors,Jo Hardin,+jo +hardin +course,Broad
SEM_Instructors,Jo Hardin,jo hardin courses,Exact
SEM_Instructors,Jo Hardin,jo hardin courses,Phrase
SEM_Instructors,Jo Hardin,+jo +hardin +courses,Broad
SEM_Instructors,Jo Hardin,jo hardin learn,Exact
SEM_Instructors,Jo Hardin,jo hardin learn,Phrase
SEM_Instructors,Jo Hardin,+jo +hardin +learn,Broad
SEM_Instructors,Jo Hardin,jo hardin data science,Exact
SEM_Instructors,Jo Hardin,jo hardin data science,Phrase
SEM_Instructors,Jo Hardin,+jo +hardin +data science,Broad
SEM_Instructors,Jo Hardin,jo hardin data camp,Exact
SEM_Instructors,Jo Hardin,jo hardin data camp,Phrase
SEM_Instructors,Jo Hardin,+jo +hardin +data camp,Broad
SEM_Instructors,Jo Hardin,jo hardin datacamp,Exact
SEM_Instructors,Jo Hardin,jo hardin datacamp,Phrase
SEM_Instructors,Jo Hardin,+jo +hardin +datacamp,Broad
SEM_Instructors,Peter Bull,peter bull course,Exact
SEM_Instructors,Peter Bull,peter bull course,Phrase
SEM_Instructors,Peter Bull,+peter +bull +course,Broad
SEM_Instructors,Peter Bull,peter bull courses,Exact
SEM_Instructors,Peter Bull,peter bull courses,Phrase
SEM_Instructors,Peter Bull,+peter +bull +courses,Broad
SEM_Instructors,Peter Bull,peter bull learn,Exact
SEM_Instructors,Peter Bull,peter bull learn,Phrase
